Shipment_ID,Shipment_Date,Origin_City,Destination_City,Distance_KM,Transport_Mode,Vehicle_Type,Weight_KG,Volume_CBM,Shipment_Type,Delivery_Days,Vendor_ID,Vendor_Name,Vendor_Rating,Vendor_Experience_Years,Base_Freight_Cost,Fuel_Cost,Toll_Cost,Handling_Cost,Other_Cost,Total_Freight_Cost,Invoice_ID,Invoice_Date,Invoice_Amount,Expected_Invoice_Amount,Payment_Status,Payment_Delay_Days,Cost_Difference,Cost_Difference_Percentage,Duplicate_Invoice_Flag,Invoice_Mismatch_Flag,Unusual_Cost_Flag,High_Risk_Vendor_Flag,Fraud_Risk_Score,Risk_Level
SHP002270,2024-01-17,Bengaluru,Indore,1466.6,Road,Trailer,3123.3,14.42,Standard,7,VEN013,Metro Cargo,4.3,13.0,21754.29,3889.77,1835.86,942.65,178.36,32230.94,INV002270,2024-01-23,33052.54,32857.41,Pending,26,195.13,0.59,0,0,0,0,0.0,Low
SHP002271,2025-01-21,Indore,Surat,669.9,Road,Truck,1564.3,7.04,,3,VEN008,Horizon Carriers,4.6,10.0,10841.69,1624.07,664.65,622.18,89.37,13764.38,INV002271,2025-01-24,13473.9,13383.46,Paid,5,90.44,0.68,0,0,0,0,18.2,Low
SHP002272,2024-12-30,Chennai,Chandigarh,1319.9,Rail,Cargo Wagon,5837.0,26.57,Standard,6,VEN023,WestWay Transport,,5.0,15366.43,1460.82,0.0,1500.43,574.53,20470.5,INV002272,2025-01-03,20074.4,20699.9,Paid,10,-625.5,-3.02,0,0,0,0,5.6,Low
SHP002273,2024-12-18,Nagpur,Chennai,624.9,Road,LCV,504.7,1.88,Express,3,VEN004,Delta Freight,4.4,25.0,7875.49,1168.24,965.42,358.23,192.5,11491.19,INV002273,2024-12-19,11149.03,11006.48,Pending,27,142.55,1.3,0,0,0,0,8.8,Low
SHP002274,2024-07-23,Lucknow,Mumbai,1170.2,Road,Truck,1905.4,11.0,Standard,7,VEN025,Orbit Logistics,4.6,,12851.94,1441.61,2030.98,523.79,76.64,18880.81,INV002274,2024-07-26,18229.57,18615.21,Pending,28,-385.64,-2.07,0,0,0,0,3.5,Low
SHP002275,2024-06-22,Hyderabad,Kochi,462.4,Road,Mini Truck,580.3,3.79,Standard,3,VEN011,Kinetic Transport,3.7,,5189.53,907.76,418.89,341.06,47.08,7082.31,INV002275,2024-06-27,7383.42,7276.23,Overdue,48,107.19,1.47,0,0,0,0,11.6,Low
SHP002276,2024-03-21,Kochi,Indore,1082.6,Air,Air Cargo Standard,1859.6,6.95,Bulk,3,VEN017,QuickHaul,4.1,9.0,37489.72,2472.03,0.0,487.26,428.67,36911.53,INV002276,2024-03-26,28651.52,36962.21,Overdue,65,-8310.69,-22.48,0,1,0,0,53.6,Medium
SHP002277,2025-07-16,Ahmedabad,Nagpur,837.2,Road,Mini Truck,1730.7,11.82,Standard,5,VEN005,ExpressHaul,3.2,11.0,9541.87,1152.01,1206.57,698.18,593.13,13045.06,INV002277,2025-07-20,13437.09,13342.04,Paid,17,95.05,0.71,0,0,0,1,23.1,Low
SHP002278,2025-05-06,Hyderabad,Pune,2066.7,Road,Mini Truck,1245.8,5.29,Standard,8,VEN012,LoadMasters,4.9,6.0,14964.36,2465.82,3190.46,496.65,47.86,21353.45,INV002278,2025-05-09,20583.19,21045.14,Paid,19,-461.95,-2.2,0,0,0,0,4.2,Low
SHP002279,2025-12-31,Bengaluru,Lucknow,1376.7,Road,Trailer,1221.6,5.53,Standard,5,VEN023,WestWay Transport,4.9,5.0,20787.33,2569.33,2367.58,508.4,446.05,27810.72,INV002279,2026-01-03,26670.49,26629.81,Overdue,78,40.68,0.15,0,0,0,0,18.2,Low
SHP002280,2024-08-01,Lucknow,Jaipur,1095.3,Air,Air Cargo Standard,4000.0,23.08,Express,3,VEN009,India Freight Network,3.3,3.0,65186.16,5259.21,0.0,803.7,433.74,66476.01,INV002280,2024-08-04,52192.64,67331.68,Paid,14,-15139.04,-22.48,0,1,0,1,50.2,Medium
SHP002281,2025-01-02,Kolkata,Lucknow,962.5,Road,LCV,1497.7,3.75,Standard,4,VEN004,Delta Freight,4.4,25.0,10959.67,1224.2,1598.93,507.86,253.14,14795.12,INV007542,2025-01-09,15318.23,15204.61,Paid,1,113.62,0.75,1,0,0,0,43.6,Medium
SHP002282,2024-06-20,Bengaluru,Chennai,1143.1,Rail,Container Wagon,1639.7,5.82,Bulk,3,VEN016,PrimeRoute Transport,3.5,13.0,9515.52,1083.45,0.0,643.64,119.77,10889.92,INV002282,2024-06-23,11044.38,11038.19,Pending,19,6.19,0.06,0,0,0,0,4.4,Low
SHP002283,2026-04-26,Mumbai,Ahmedabad,1045.8,Road,Truck,984.6,12.83,Express,6,VEN005,ExpressHaul,3.2,11.0,18634.64,2967.97,1132.23,459.13,189.36,26393.84,INV002283,2026-04-29,20167.27,26017.01,Overdue,103,-5849.74,-22.48,0,1,0,1,74.9,High
SHP002284,2025-12-09,Lucknow,Pune,783.2,Rail,Container Wagon,2319.5,7.91,Fragile,3,VEN010,JetMove Logistics,3.9,13.0,10270.16,921.9,0.0,807.94,338.2,11999.76,INV002284,2025-12-14,12051.4,11936.32,Paid,7,115.08,0.96,0,0,0,0,0.0,Low
SHP002285,2024-05-13,Surat,Chennai,1262.6,Road,Trailer,1191.7,2.83,Express,7,VEN014,NorthStar Logistics,4.6,,22479.5,3092.21,1158.25,338.95,99.44,28624.63,INV002285,2024-05-15,29131.21,28367.14,Overdue,89,764.07,2.69,0,0,0,0,21.3,Low
SHP002286,2025-12-30,Chennai,Nagpur,321.5,Road,LCV,3395.3,25.12,Fragile,2,VEN017,QuickHaul,4.1,,8795.82,1335.43,308.89,1178.63,218.21,12889.46,INV002286,2026-01-04,13160.27,13136.26,Overdue,80,24.01,0.18,0,0,0,0,19.6,Low
SHP002287,2026-04-11,Chennai,Ahmedabad,512.1,Air,Air Cargo Standard,1126.4,3.04,Bulk,2,VEN020,TransNova,4.3,18.0,23159.42,1728.22,0.0,366.05,968.61,25989.05,INV002287,2026-04-15,26317.28,26662.57,Pending,31,-345.29,-1.3,0,0,0,0,8.3,Low
SHP002288,2025-08-17,Lucknow,Surat,480.7,Road,LCV,1253.8,5.82,Express,3,VEN021,United Freight,4.5,24.0,8446.56,1297.25,770.11,435.2,413.87,11725.69,INV002288,2025-08-23,11695.33,11843.42,Overdue,98,-148.09,-1.25,0,0,0,0,16.4,Low
SHP002289,2026-06-10,Bengaluru,Delhi,1032.2,Road,Trailer,1368.1,3.45,Standard,5,VEN026,Pioneer Freight,3.4,18.0,13809.04,2028.05,1494.5,395.38,260.07,17698.7,INV002289,2026-06-16,18286.49,17922.37,Paid,6,364.12,2.03,0,0,0,0,4.3,Low
SHP002290,2024-06-19,Mumbai,Kochi,1029.8,Air,Air Cargo Standard,342.7,2.04,Express,3,VEN002,BlueLine Transport,3.9,19.0,36277.39,3199.07,0.0,328.9,987.56,41548.53,INV002290,2024-06-24,39828.17,40870.24,Paid,1,-1042.07,-2.55,0,0,0,0,6.1,Low
SHP002291,2024-09-16,Lucknow,Ahmedabad,1076.2,Road,Truck,274.1,2.04,Standard,4,VEN011,Kinetic Transport,3.7,21.0,12498.73,1915.36,1624.32,308.22,249.59,16166.99,INV002291,2024-09-19,16082.91,16007.97,Pending,7,74.94,0.47,0,0,0,0,5.4,Low
SHP002292,2025-07-23,Ahmedabad,Chandigarh,766.2,Rail,Container Wagon,2032.9,9.2,Standard,4,VEN001,Apex Logistics,4.5,,8052.76,856.98,0.0,794.96,77.81,10300.31,INV002292,2025-07-27,10165.26,10243.88,Paid,7,-78.62,-0.77,0,0,0,0,8.6,Low
SHP002293,2025-04-29,Delhi,Kolkata,782.5,Road,Trailer,574.3,3.36,Standard,4,VEN001,Apex Logistics,4.5,24.0,11494.24,1983.33,918.75,358.48,237.48,14726.17,INV002293,2025-04-30,14377.0,14583.59,Paid,6,-206.59,-1.42,0,0,0,0,3.9,Low
SHP002294,2025-10-03,Chennai,Mumbai,1622.5,Road,Truck,911.7,2.82,,8,VEN007,Global Route,4.5,23.0,26220.7,4670.57,1401.79,473.86,216.59,35618.01,INV002294,2025-10-10,34978.01,35003.09,Pending,25,-25.08,-0.07,0,0,0,0,0.9,Low
SHP002295,2026-05-18,Bengaluru,Chennai,1405.6,Road,Truck,1053.2,7.2,Standard,6,VEN018,RoadBridge Logistics,3.1,7.0,16284.26,2580.49,2368.59,502.59,398.15,22232.84,INV002295,2026-05-21,21164.41,21131.48,Paid,16,32.93,0.16,0,0,0,1,17.3,Low
SHP002296,2024-07-28,Chandigarh,Pune,1211.6,Rail,Container Wagon,1156.1,5.13,Standard,7,VEN027,Reliable Movers,3.9,4.0,9014.46,542.81,0.0,463.63,332.91,10450.13,INV002296,2024-08-02,11105.24,10755.94,Paid,5,349.3,3.25,0,0,0,0,1.6,Low
SHP002297,2026-02-24,Lucknow,Hyderabad,2182.7,Road,Mini Truck,393.9,1.03,Express,9,VEN024,Zenith Carriers,4.8,21.0,22850.01,3972.06,2774.99,303.04,369.59,33749.45,INV002297,2026-02-25,33990.14,33887.6,Paid,8,102.54,0.3,0,0,0,0,5.4,Low
SHP002298,2024-04-29,Indore,Bengaluru,1022.5,Road,Mini Truck,400.7,3.06,Standard,5,VEN020,TransNova,4.3,18.0,9160.93,1070.3,1686.81,302.64,29.45,12207.13,INV002298,2024-05-02,12030.58,12067.87,Paid,12,-37.29,-0.31,0,0,0,0,7.5,Low
SHP002299,2025-02-17,Mumbai,Delhi,1725.0,Rail,Container Wagon,889.8,3.26,Bulk,7,VEN024,Zenith Carriers,4.8,21.0,13428.35,1380.28,0.0,353.45,23.11,13764.18,INV002299,2025-02-20,10650.96,13740.38,Pending,14,-3089.42,-22.48,0,1,0,0,47.7,Medium
SHP002300,2025-01-25,Nagpur,Chandigarh,522.2,Road,Truck,916.1,12.07,Fragile,3,VEN006,FastTrack Logistics,5.0,9.0,9024.05,1178.56,510.72,447.61,514.12,11556.53,INV002300,2025-01-27,11975.77,11615.51,Paid,8,360.26,3.1,0,0,0,0,3.4,Low
SHP002301,2025-12-26,Chennai,Chandigarh,2576.6,Road,Trailer,2037.5,17.98,Standard,9,VEN026,Pioneer Freight,3.4,18.0,30141.84,5675.25,3217.57,725.96,402.01,37958.5,INV002301,2025-12-30,36365.28,37038.44,Pending,18,-673.16,-1.82,0,0,0,0,7.8,Low
SHP002302,2025-01-16,Kochi,Bengaluru,911.8,Road,LCV,962.9,5.73,Standard,6,VEN027,Reliable Movers,3.9,4.0,9071.52,1474.43,660.36,389.69,223.06,12822.31,INV002302,2025-01-22,12651.94,12760.63,Pending,8,-108.69,-0.85,0,0,0,0,7.4,Low
SHP002303,2026-01-17,Surat,Indore,466.9,Road,LCV,1842.8,,Standard,2,VEN003,CargoLink India,4.7,10.0,7431.45,801.07,368.23,835.76,51.77,9903.81,INV002303,2026-01-19,10215.48,10113.3,Paid,15,102.18,1.01,0,0,0,0,6.3,Low
SHP002304,2024-05-17,Pune,Kochi,2800.0,Road,Truck,796.3,3.29,Standard,11,VEN015,Omni Freight,3.9,18.0,32812.83,4840.26,4116.7,367.84,189.74,45097.47,INV002304,2024-05-19,44231.81,44833.27,Paid,9,-601.46,-1.34,0,0,0,0,1.7,Low
SHP002305,2026-06-13,Indore,Kochi,922.8,Road,Mini Truck,3067.2,11.02,Standard,4,VEN025,Orbit Logistics,4.6,17.0,9210.68,1456.6,1131.76,837.28,533.65,13188.24,INV002305,2026-06-18,13423.88,13560.3,Paid,8,-136.42,-1.01,0,0,0,0,11.8,Low
SHP002306,2024-06-21,Chandigarh,Bengaluru,1796.8,Air,Air Cargo Express,2417.0,10.32,Standard,3,VEN015,Omni Freight,3.9,18.0,89089.56,5755.45,0.0,649.03,143.75,88431.05,INV002306,2024-06-24,85572.63,88044.2,Pending,7,-2471.57,-2.81,0,0,1,0,23.5,Low
SHP002307,2025-06-16,Indore,Pune,1093.2,Rail,Cargo Wagon,1218.9,3.93,Standard,5,VEN026,Pioneer Freight,3.4,18.0,8428.11,646.51,0.0,506.17,495.51,9443.66,INV002307,2025-06-20,9522.69,9419.1,Paid,7,103.59,1.1,0,0,0,0,8.3,Low
SHP002308,2025-03-25,Delhi,Nagpur,941.8,Air,Air Cargo Standard,326.5,1.26,Standard,3,VEN029,Titan Transport,3.3,20.0,30704.33,2279.28,0.0,288.42,215.9,31458.04,INV002308,2025-03-31,31947.26,32472.34,Paid,18,-525.08,-1.62,0,0,0,1,24.1,Low
SHP002309,2024-03-22,Mumbai,Delhi,1383.6,Rail,Cargo Wagon,453.5,1.0,Fragile,4,VEN015,Omni Freight,3.9,18.0,13302.6,1135.56,0.0,319.09,140.24,14901.19,INV002309,2024-03-26,15840.01,16052.05,Paid,18,-212.04,-1.32,0,0,0,0,5.4,Low
SHP002310,2025-04-19,Surat,Nagpur,882.5,Air,Air Cargo Standard,1590.3,5.8,Standard,3,VEN002,BlueLine Transport,3.9,19.0,38675.53,2741.26,0.0,414.57,101.95,44030.89,INV002310,2025-04-26,45081.9,44343.49,Pending,9,738.41,1.67,0,0,0,0,2.0,Low
SHP002311,2026-02-25,Indore,Kochi,611.0,Road,Truck,1713.3,13.25,Standard,4,VEN011,Kinetic Transport,3.7,,9958.72,1171.91,501.15,,892.33,12069.85,INV002311,2026-02-28,12067.05,11853.09,Paid,5,213.96,1.81,0,0,0,0,4.8,Low
SHP002312,2025-04-29,Lucknow,Chennai,685.4,Road,Truck,306.7,2.67,Fragile,3,VEN007,Global Route,4.5,23.0,10383.46,1669.44,1170.17,321.1,351.02,14501.18,INV002312,2025-05-02,15066.1,15329.56,Pending,25,-263.46,-1.72,0,0,0,0,0.1,Low
SHP002313,2025-09-24,Kolkata,Pune,284.4,Road,Trailer,1588.5,9.17,Fragile,2,VEN015,Omni Freight,3.9,18.0,6994.6,1019.07,314.35,607.29,228.51,16897.19,INV002313,2025-10-01,17880.97,17736.5,Paid,15,144.47,0.81,0,0,1,0,21.0,Low
SHP002314,2026-06-02,Pune,Delhi,495.6,Road,Truck,1703.7,5.06,Standard,3,VEN018,RoadBridge Logistics,3.1,7.0,6827.9,963.06,740.53,514.5,531.38,9925.92,INV002314,2026-06-05,10303.85,9953.89,Paid,2,349.96,3.52,0,0,0,1,17.2,Low
SHP002315,2024-09-29,Hyderabad,Nagpur,614.1,Rail,Cargo Wagon,10107.0,66.29,Bulk,3,VEN014,NorthStar Logistics,4.6,5.0,12488.1,913.95,0.0,2244.84,560.71,16221.67,INV002315,2024-09-30,15441.45,15709.1,Paid,7,-267.65,-1.7,0,0,0,0,4.1,Low
SHP002316,2024-02-05,Pune,Jaipur,429.4,Road,Truck,1171.6,6.86,Standard,3,VEN006,FastTrack Logistics,,9.0,7599.13,982.96,642.06,457.85,306.79,12317.12,INV002316,2024-02-09,11851.47,11961.28,Paid,8,-109.81,-0.92,0,0,0,0,4.2,Low
SHP002317,2025-09-12,Lucknow,Kolkata,829.8,Air,Air Cargo Express,2102.9,5.83,Standard,3,VEN010,JetMove Logistics,3.9,13.0,45676.56,3411.12,0.0,737.65,429.45,51325.47,INV002317,2025-09-16,51197.08,52492.3,Paid,19,-1295.22,-2.47,0,0,0,0,5.3,Low
SHP002318,2025-12-08,Indore,Kochi,1156.9,Road,Trailer,333.1,1.5,Fragile,6,VEN021,United Freight,4.5,24.0,17776.85,2543.11,1089.23,324.4,268.47,22758.3,INV002318,2025-12-09,22511.36,22619.41,Paid,17,-108.05,-0.48,0,0,0,0,3.2,Low
SHP002319,2024-05-08,Hyderabad,Bengaluru,938.5,Road,Mini Truck,872.8,3.12,Standard,6,VEN001,Apex Logistics,4.5,24.0,8650.92,1060.05,1090.73,,481.26,11602.73,INV002319,2024-05-12,12099.9,11862.4,Paid,14,237.5,2.0,0,0,0,0,6.6,Low
SHP002320,2024-11-12,Nagpur,Kolkata,1487.5,Road,Truck,656.0,4.22,Standard,6,VEN007,Global Route,4.5,23.0,14759.83,2574.22,2230.68,329.75,246.01,21829.6,INV002320,2024-11-16,21364.72,21412.57,Paid,15,-47.85,-0.22,1,0,0,0,30.3,Medium
SHP002321,2024-11-18,Mumbai,Indore,638.5,Road,Mini Truck,2292.8,9.98,Express,5,VEN027,Reliable Movers,3.9,,10936.09,1566.53,482.76,870.55,242.21,14102.86,INV002321,2024-11-23,14048.63,14370.62,Overdue,44,-321.99,-2.24,0,0,0,0,12.0,Low
SHP002322,2025-11-08,Nagpur,Pune,439.6,Rail,Cargo Wagon,1422.3,6.19,Standard,3,VEN003,CargoLink India,4.7,10.0,4399.01,359.99,0.0,,249.28,5331.85,INV002322,2025-11-15,5468.73,5472.76,Paid,18,-4.03,-0.07,0,0,0,0,0.0,Low
SHP002323,2026-02-27,Chandigarh,Mumbai,951.5,Road,Truck,621.7,2.61,Standard,4,VEN013,Metro Cargo,4.3,13.0,11331.05,1143.26,1217.21,317.47,85.0,13706.82,INV002323,2026-03-04,10309.53,13299.92,Paid,7,-2990.39,-22.48,0,1,0,0,38.0,Medium
SHP002324,2025-10-23,Ahmedabad,Chennai,1107.8,Road,Truck,572.1,6.37,Fragile,5,VEN007,Global Route,4.5,23.0,14621.97,1681.77,1898.31,325.43,543.82,19192.42,INV002324,2025-10-30,19157.06,19425.57,Paid,16,-268.51,-1.38,0,0,0,0,0.0,Low
SHP002325,2024-09-23,Hyderabad,Lucknow,641.6,Road,Truck,1872.7,7.06,Express,3,VEN004,Delta Freight,4.4,25.0,10364.53,1877.82,1030.71,607.07,338.49,14491.91,INV002325,2024-09-27,14278.13,14456.98,Pending,32,-178.85,-1.24,0,0,0,0,0.0,Low
SHP002326,2025-07-11,Hyderabad,Jaipur,1096.3,Road,LCV,3590.6,33.32,Bulk,6,VEN013,Metro Cargo,4.3,13.0,15367.64,2259.39,1770.34,1134.68,350.87,21005.7,INV002326,2025-07-15,20476.16,20142.29,Paid,10,333.87,1.66,0,0,0,0,0.0,Low
SHP002327,2024-08-30,Hyderabad,Delhi,430.9,Rail,Cargo Wagon,3786.6,16.39,Standard,3,VEN016,PrimeRoute Transport,3.5,13.0,6593.02,542.02,0.0,750.54,177.69,7893.1,INV002327,2024-09-04,7733.76,7849.36,Paid,11,-115.6,-1.47,0,0,0,0,0.0,Low
SHP002328,2025-07-22,Kochi,Kolkata,1280.6,Road,Truck,692.5,6.21,Express,5,VEN006,FastTrack Logistics,,9.0,19258.97,2392.2,1853.31,364.65,182.1,24351.67,INV022129,2025-07-28,24444.31,24549.9,Paid,9,-105.59,-0.43,1,0,0,0,34.2,Medium
SHP002329,2026-05-18,Delhi,Kolkata,354.8,Rail,Cargo Wagon,1157.3,3.33,Bulk,2,VEN003,CargoLink India,4.7,10.0,4153.17,384.07,0.0,491.97,599.18,5771.84,INV002329,2026-05-20,5865.28,5852.09,Pending,8,13.19,0.23,0,0,0,0,2.7,Low
SHP002330,2025-08-20,Lucknow,Jaipur,605.4,Road,LCV,2528.7,13.31,Standard,3,VEN005,ExpressHaul,3.2,,9496.56,1372.82,988.61,674.53,261.45,12545.4,INV002330,2025-08-22,12682.11,12393.82,Paid,4,288.29,2.33,0,0,0,1,16.9,Low
SHP002331,2025-12-07,Kochi,Pune,566.3,Road,LCV,461.0,3.81,Fragile,3,VEN020,TransNova,4.3,18.0,7411.27,1399.05,429.78,390.35,249.53,9966.49,INV002331,2025-12-08,10276.46,10196.77,Paid,6,79.69,0.78,0,0,0,0,3.9,Low
SHP002332,2025-11-03,Jaipur,Ahmedabad,1108.7,Road,Truck,2560.1,15.89,Standard,4,VEN026,Pioneer Freight,3.4,18.0,15552.37,1723.56,990.25,627.14,364.9,18904.87,INV002332,2025-11-06,18407.34,18767.57,Paid,11,-360.23,-1.92,0,0,0,0,4.4,Low
SHP002333,2025-03-04,Lucknow,Bengaluru,1584.3,Road,LCV,593.8,1.69,Standard,7,VEN006,FastTrack Logistics,5.0,9.0,14464.54,1944.86,1675.37,314.74,36.5,17955.89,INV002333,2025-03-05,17963.3,17787.25,Pending,5,176.05,0.99,0,0,0,0,0.3,Low
SHP002334,2024-04-28,Jaipur,Surat,2075.8,Road,Truck,587.2,3.23,Express,10,VEN010,JetMove Logistics,3.9,13.0,28090.57,4937.1,1716.73,315.0,930.26,68684.88,INV002334,2024-05-02,66729.3,67972.63,Paid,18,-1243.33,-1.83,0,0,1,0,26.1,Medium
SHP002335,2026-05-28,Ahmedabad,Indore,515.2,Road,Truck,539.4,2.21,Standard,4,VEN011,Kinetic Transport,3.7,21.0,7059.15,1083.6,380.42,316.29,270.66,10059.1,INV002335,2026-06-01,9801.94,9810.29,Paid,19,-8.35,-0.09,0,0,0,0,13.1,Low
SHP002336,2024-11-20,Lucknow,Chandigarh,1419.5,Air,Air Cargo Standard,1254.2,8.14,Standard,5,VEN011,Kinetic Transport,3.7,21.0,46853.22,1998.28,0.0,584.15,194.1,47099.1,INV002336,2024-11-24,47027.36,46499.43,Overdue,37,527.93,1.14,0,0,0,0,7.9,Low
SHP002337,2026-03-08,Surat,Kolkata,2864.9,Air,Air Cargo Standard,951.2,5.94,Bulk,5,VEN008,Horizon Carriers,4.6,10.0,94299.56,6368.13,0.0,508.6,294.6,95144.21,INV002337,2026-03-12,99645.11,98431.43,Paid,4,1213.68,1.23,0,0,1,0,28.6,Medium
SHP002338,2026-01-27,Chandigarh,Ahmedabad,1480.0,Road,LCV,1572.7,6.97,Standard,7,VEN002,BlueLine Transport,3.9,19.0,15704.36,1938.12,2199.89,481.92,174.04,21178.34,INV002338,2026-02-02,20648.29,21133.81,Paid,3,-485.52,-2.3,0,0,0,0,6.0,Low
SHP002339,2025-09-07,Nagpur,Chennai,1720.6,Rail,Container Wagon,1184.7,,Bulk,7,VEN016,PrimeRoute Transport,3.5,13.0,14055.61,1183.94,0.0,525.34,96.53,14863.38,INV002339,2025-09-12,11844.73,15280.42,Paid,11,-3435.69,-22.48,0,1,0,0,33.7,Medium
SHP002340,2025-05-08,Jaipur,Ahmedabad,1238.6,Air,Air Cargo Standard,1817.0,8.69,Express,3,VEN011,Kinetic Transport,3.7,21.0,59989.73,3117.86,0.0,468.56,402.22,65107.55,INV002340,2025-05-09,68932.86,68497.52,Paid,19,435.34,0.64,0,0,0,0,0.0,Low
SHP002341,2024-09-03,Indore,Kolkata,535.4,Road,Mini Truck,1269.7,5.12,Standard,3,VEN011,Kinetic Transport,3.7,21.0,6490.04,868.77,914.77,395.73,303.91,9516.33,INV002341,2024-09-07,9512.53,9487.4,Paid,10,25.13,0.26,0,0,0,0,2.9,Low
SHP002342,2024-05-03,Surat,Kolkata,461.0,Road,Truck,567.3,2.56,Bulk,4,VEN008,Horizon Carriers,4.6,,5749.44,790.35,499.92,348.04,463.27,7863.29,INV002342,2024-05-04,7739.75,7750.53,Overdue,103,-10.78,-0.14,0,0,0,0,17.0,Low
SHP002343,2026-02-24,Chennai,Lucknow,1199.2,Road,LCV,171.5,0.52,,6,VEN028,SwiftCargo,3.1,9.0,11491.51,1933.97,1545.2,,545.17,14893.77,INV002343,2026-02-28,15527.73,15563.35,Paid,4,-35.62,-0.23,0,0,0,1,14.5,Low
SHP002344,2026-05-15,Nagpur,Kolkata,1318.3,Road,Trailer,684.2,5.74,Express,6,VEN019,SkyLink Cargo,4.7,15.0,24233.42,4096.73,1906.95,418.26,434.26,28875.71,INV002344,2026-05-21,28671.32,28637.83,Paid,8,33.49,0.12,0,0,0,0,11.3,Low
SHP002345,2025-08-28,Chandigarh,Ahmedabad,2800.0,Rail,Cargo Wagon,2443.4,6.84,Standard,9,VEN013,Metro Cargo,4.3,13.0,17391.67,1855.56,0.0,618.26,257.1,22845.15,INV002345,2025-09-02,22468.0,22397.93,Paid,9,70.07,0.31,0,0,0,0,8.0,Low
SHP002346,2026-06-08,Pune,Ahmedabad,2367.9,Road,Mini Truck,892.0,2.94,Standard,10,VEN007,Global Route,4.5,23.0,21397.46,3225.96,4261.16,371.49,923.86,30654.39,INV002346,2026-06-14,30220.74,30256.67,Paid,19,-35.93,-0.12,0,0,0,0,1.0,Low
SHP002347,2024-07-13,Indore,Kochi,1042.3,Road,Trailer,3315.0,13.13,Standard,6,VEN025,Orbit Logistics,4.6,17.0,20132.19,3774.51,1065.96,747.88,145.65,26316.53,INV002347,2024-07-18,26165.13,26271.2,Pending,30,-106.07,-0.4,0,0,0,0,5.8,Low
SHP002348,2025-04-06,Bengaluru,Ahmedabad,1383.5,Rail,Container Wagon,1194.8,3.42,Standard,5,VEN027,Reliable Movers,3.9,4.0,11123.09,1061.71,0.0,530.7,755.12,14688.42,INV002348,2025-04-08,15023.85,15191.48,Paid,10,-167.63,-1.1,0,0,0,0,6.5,Low
SHP002349,2024-06-06,Chandigarh,Kochi,1787.5,Rail,Cargo Wagon,1931.2,11.97,Bulk,7,VEN001,Apex Logistics,4.5,,12994.52,1092.45,0.0,569.27,361.05,14551.51,INV002349,2024-06-11,15451.32,15213.95,Paid,7,237.37,1.56,0,0,0,0,9.3,Low
SHP002350,2025-04-24,Jaipur,Mumbai,1563.2,Road,LCV,2290.8,10.79,Express,8,VEN028,SwiftCargo,3.1,9.0,20126.55,3128.02,1991.73,697.97,334.42,27566.03,INV002350,2025-04-26,27539.52,27853.34,Paid,19,-313.82,-1.13,0,0,0,1,12.7,Low
SHP002351,2026-03-13,Surat,Jaipur,1469.2,Rail,Container Wagon,909.3,9.94,Standard,5,VEN021,United Freight,,24.0,11056.6,779.81,0.0,,618.57,14443.4,INV002351,2026-03-18,15061.25,14952.1,Paid,18,109.15,0.73,0,0,0,0,7.7,Low
SHP002352,2024-09-19,Lucknow,Hyderabad,1429.5,Road,LCV,1956.6,8.45,Express,6,VEN003,CargoLink India,4.7,10.0,21269.56,2441.59,1666.83,684.32,146.92,26562.81,INV002352,2024-09-24,25601.04,26040.45,Paid,8,-439.41,-1.69,0,0,0,0,6.0,Low
SHP002353,2025-01-13,Ahmedabad,Indore,240.8,Road,Truck,951.9,8.72,Bulk,1,VEN023,WestWay Transport,4.9,5.0,4464.76,806.94,255.88,544.82,135.37,6393.83,INV002353,2025-01-14,6454.31,6639.32,Overdue,94,-185.01,-2.79,0,0,0,0,24.3,Low
SHP002354,2025-04-09,Ahmedabad,Mumbai,634.9,Road,Truck,1268.9,11.32,Express,5,VEN004,Delta Freight,4.4,25.0,11121.82,2064.77,922.84,557.19,211.38,15181.83,INV002354,2025-04-13,14333.34,15000.49,Paid,17,-667.15,-4.45,0,0,0,0,4.1,Low
SHP002355,2025-02-21,Jaipur,Chennai,379.0,Rail,Container Wagon,2935.8,16.0,Bulk,2,VEN002,BlueLine Transport,3.9,19.0,6015.66,530.15,0.0,746.17,205.2,7177.1,INV002355,2025-02-22,6707.62,6928.54,Pending,30,-220.92,-3.19,0,0,0,0,8.7,Low
SHP002356,2026-05-21,Surat,Chennai,819.7,Road,Truck,735.9,3.56,Standard,4,VEN004,Delta Freight,4.4,25.0,9616.66,1226.89,1389.51,359.07,196.84,12744.93,INV002356,2026-05-25,12792.46,12801.75,Paid,10,-9.29,-0.07,0,0,0,0,0.0,Low
SHP002357,2025-01-18,Indore,Surat,683.0,Road,Truck,372.0,1.9,Bulk,5,VEN014,NorthStar Logistics,4.6,,6894.29,1162.96,681.39,326.49,307.56,8938.98,INV002357,2025-01-20,9520.7,9422.2,Paid,2,98.5,1.05,0,0,0,0,6.3,Low
SHP002358,2024-08-17,Mumbai,Jaipur,992.8,Air,Air Cargo Standard,724.7,2.43,Express,2,VEN019,SkyLink Cargo,,15.0,45539.85,2030.15,0.0,,359.41,51313.56,INV002358,2024-08-19,51320.19,49923.18,Pending,32,1397.01,2.8,0,0,0,0,9.3,Low
